	0	1	2
0	0.6431989063568011	0.23308270676691734	0.12371838687628164
1	0.5107169253510717	0.2889874353288988	0.20029563932002956
2	0.15078769692423108	0.3158289572393098	0.5333833458364592
3	0.14652656158785754	0.36252189141856395	0.4909515469935785
4	0.296931877275091	0.234529381175247	0.468538741549662
5	0.18127250900360142	0.26530612244897955	0.5534213685474189
6	0.31309627059843886	0.26973113616652217	0.417172593235039
7	0.25288562434417633	0.6201469045120672	0.1269674711437566
8	0.12339989759344597	0.604710701484895	0.271889400921659
9	0.15171835708298412	0.43671416596814755	0.4115674769488684
10	0.6779324055666004	0.1610337972166998	0.1610337972166998
11	0.5351089588377724	0.2929782082324455	0.1719128329297821
12	0.23943661971830993	0.5319609967497292	0.22860238353196105
13	0.15128688010043945	0.45260514752040176	0.39610797237915885
14	0.150074294205052	0.5215453194650816	0.3283803863298662
15	0.29434697855750486	0.3723196881091618	0.3333333333333333
16	0.1434830230010953	0.24205914567360354	0.6144578313253012
17	0.08300395256916994	0.4387351778656126	0.47826086956521735
18	0.03630363036303635	0.36633663366336633	0.5973597359735974
19	0.2358674463937622	0.29434697855750486	0.4697855750487329
20	0.42830009496676164	0.5042735042735043	0.06742640075973412
21	0.12122874382885351	0.757542512342293	0.12122874382885356
22	0.056069008009858305	0.8385705483672212	0.10536044362292049
23	0.06532663316582916	0.75448671931084	0.18018664752333097
24	0.036509349955476424	0.597506678539626	0.3659839715048976
25	0.16872427983539098	0.4979423868312757	0.33333333333333326
26	0.2452081956378057	0.18572372769332451	0.5690680766688698
27	0.17559153175591535	0.23785803237858036	0.5865504358655043
28	0.11066799601196407	0.3698903290129612	0.5194416749750748
29	0.23503902862098877	0.4605377276669558	0.3044232437120556
30	0.16990701606086225	0.7193575655114117	0.11073541842772615
31	0.12617702448210924	0.7539234149403642	0.1198995605775267
32	0.18725099601593626	0.6786188579017264	0.1341301460823373
33	0.20528211284513803	0.5654261704681872	0.22929171668667467
34	0.16749585406301826	0.2835820895522388	0.5489220563847429
35	0.2867132867132867	0.21678321678321677	0.4965034965034965
36	0.2884097035040431	0.2704402515723271	0.44115004492362986
37	0.1797824696097249	0.30134357005758156	0.5188739603326935
38	0.16722037652270214	0.24473975636766337	0.5880398671096345
39	0.2456664674237896	0.4309623430962343	0.32337118947997606
40	0.16313823163138236	0.7110834371108344	0.12577833125778334
41	0.27402135231316727	0.6298932384341637	0.09608540925266905
42	0.4455219623502567	0.3200228180262407	0.23445521962350255
43	0.49834983498349833	0.20132013201320134	0.30033003300330036
44	0.4171249018067557	0.09505106048703851	0.48782403770620586
45	0.3219412166780588	0.1032125768967874	0.5748462064251538
46	0.27402135231316727	0.22657176749703442	0.4994068801897983
47	0.22875071306332	0.27438676554478036	0.4968625213918996
48	0.27656123276561234	0.28467153284671537	0.4387672343876723
49	0.3303650934995548	0.3125556544968834	0.3570792520035619
50	0.42616920651602735	0.22648449816079874	0.34734629532317396
51	0.21678321678321677	0.7062937062937064	0.0769230769230769
52	0.352165725047081	0.057124921531701164	0.5907093534212179
53	0.25608342989571264	0.1517960602549247	0.5921205098493626
54	0.3126934984520124	0.09597523219814244	0.5913312693498451
55	0.3289646133682831	0.14547837483617299	0.5255570117955438
56	0.3527696793002915	0.2653061224489796	0.3819241982507289
57	0.3842239185750636	0.15521628498727738	0.46055979643765904
58	0.35664335664335667	0.35664335664335667	0.2867132867132867
59	0.5732870771899393	0.22636600173460542	0.20034692107545538
60	0.41337907375643224	0.13893653516295026	0.44768439108061747
61	0.5206786850477201	0.22375397667020153	0.25556733828207856
62	0.40859431900946835	0.06627822286962852	0.5251274581209031
63	0.3333333333333333	0.00546448087431692	0.6612021857923498
64	0.1590068674062335	0.2646592709984152	0.5763338615953513
65	0.2313472893183038	0.33870101986044016	0.42995169082125606
66	0.3713471133285816	0.36421952957947257	0.2644333570919458
67	0.4449178332318929	0.34753499695678636	0.20754716981132074
68	0.5107587768969423	0.25028312570781436	0.23895809739524354
69	0.5963777490297542	0.16946959896507113	0.23415265200517463
70	0.41531974701335206	0.38018271257905834	0.20449754040758958
71	0.3610341643582641	0.37950138504155123	0.25946445060018464
72	0.2948583420776495	0.2528856243441763	0.4522560335781741
73	0.005780346820809229	0.4104046242774567	0.5838150289017342
74	0.2348367029548989	0.5458786936236392	0.2192846034214619
75	0.49834983498349833	0.4323432343234323	0.06930693069306934
76	0.4513274336283186	0.4513274336283186	0.0973451327433628
77	0.35570469798657717	0.49952061361457345	0.14477468839884952
78	0.4199645599527466	0.14825753101004138	0.4317779090372121
79	0.5858101629913711	0.17353787152444874	0.2406519654841803
80	0.515358361774744	0.378839590443686	0.10580204778157
81	0.15789473684210525	0.6842105263157895	0.15789473684210525
82	0.11806914546640576	0.5355512067840835	0.34637964774951074
83	0.10745401742497582	0.4172313649564376	0.4753146176185866
84	0.22508398656215003	0.4602463605823068	0.3146696528555431
85	0.5023771790808241	0.34918119387216057	0.1484416270470153
86	0.41494036409290647	0.40238543628374135	0.18267419962335216
87	0.3742331288343559	0.4355828220858896	0.1901840490797546
88	0.7030995106035889	0.16476345840130507	0.13213703099510604
89	0.562468640240843	0.20622177621675863	0.2313095835423984
90	0.49753694581280783	0.34975369458128075	0.1527093596059114
91	0.2921810699588477	0.3333333333333333	0.37448559670781895
92	0.18736539842067484	0.40990667623833454	0.40272792534099067
93	0.5603715170278637	0.15789473684210528	0.281733746130031
94	0.40091231626964013	0.34009123162696403	0.25899645210339584
95	0.34106728538283065	0.3952049497293117	0.2637277648878577
96	0.30990864371047083	0.4012649332396346	0.2888264230498946
97	0.35151987529228373	0.3125487139516758	0.33593141075604055
98	0.5501765002521433	0.17196167423096317	0.2778618255168936
99	0.5361414456578263	0.23972958918356732	0.22412896515860634
